,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수
910,대오옛집,4.0,영등포구,서울특별시 영등포구 여의나루로 53-1 대오빌딩 B1,기타 한식,가격대 만원 미만,2021-04-26,맛있다,13,10.0,2.0,1.0
911,아우어베이커리,4.0,영등포구,서울특별시 영등포구 경인로 843 1F,카페 / 디저트,가격대 만원 미만,2022-06-20,맛있다,9,8.0,1.0,0.0
912,삼성혈 해물탕,4.0,영등포구,서울특별시 영등포구 여의대로 108 더현대서울 B1,해산물 요리,가격대 2만원-3만원,2022-08-05,맛있다,5,4.0,1.0,0.0
913,피그인더가든,3.9,영등포구,서울특별시 영등포구 여의대로 56 한화손해보험빌딩 1F,기타 양식,가격대 만원-2만원,2022-08-04,괜찮다,105,65.0,30.0,10.0
914,백리향,3.9,영등포구,서울특별시 영등포구 63로 50 63빌딩 57F,정통 중식 / 일반 중식,가격대 4만원 이상,2022-07-26,맛있다,21,15.0,4.0,2.0
915,욥,3.9,영등포구,서울특별시 영등포구 당산로44길 3 삼성타운 1F,베이커리,가격대 만원 미만,2022-04-26,맛있다,50,40.0,6.0,4.0
916,카페1953위드오드리,3.9,영등포구,서울특별시 영등포구 경인로77가길 12 1F,카페 / 디저트,가격대 만원 미만,2022-07-14,맛있다,22,15.0,7.0,0.0
917,양키스그릴,3.9,영등포구,서울특별시 영등포구 도림로 434-9,스테이크 / 바베큐,가격대 2만원-3만원,2022-05-10,맛있다,44,36.0,6.0,2.0
918,피크니크,3.9,영등포구,서울특별시 영등포구 양평로22길 2-1,카페 / 디저트,가격대 만원 미만,2022-07-20,괜찮다,34,25.0,8.0,1.0
919,그리츠,3.9,영등포구,서울특별시 영등포구 의사당대로 16 글래드호텔 LF,뷔페,가격대 4만원 이상,2022-01-15,맛있다,19,13.0,5.0,1.0
920,영일분식,3.9,영등포구,서울특별시 영등포구 도림로141가길 34-1,국수 / 면 요리,가격대 만원 미만,2022-07-09,맛있다,44,25.0,13.0,6.0
921,아이엠베이글,3.9,영등포구,서울특별시 영등포구 국제금융로 86 롯데캐슬 아이비 B1,카페 / 디저트,가격대 만원 미만,2 일 전,괜찮다,29,20.0,9.0,0.0
922,보사노바 커피로스터스,3.9,영등포구,서울특별시 영등포구 영등포로20길 22-4,카페 / 디저트,가격대 만원 미만,1 일 전,맛있다,28,20.0,6.0,2.0
923,나폴레옹제과점,3.9,영등포구,서울특별시 영등포구 국제금융로 10 IFC몰 B2 260호,베이커리,가격대 만원 미만,2022-07-23,맛있다,22,13.0,7.0,2.0
924,쉼표말랑,3.9,영등포구,서울특별시 영등포구 도림로 438-7,한정식 / 백반 / 정통 한식,가격대 만원 미만,2022-02-14,맛있다,16,11.0,5.0,0.0
925,제로햄,3.9,영등포구,서울특별시 영등포구 당산로16길 11 1F,브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-05-03,괜찮다,8,6.0,2.0,0.0
926,채윤희,3.9,영등포구,서울특별시 영등포구 도림로 128길 21 2F,일반 주점,가격대 만원-2만원,3 일 전,별로,24,17.0,4.0,3.0
927,맨홀커피,3.9,영등포구,서울특별시 영등포구 영신로 247,카페 / 디저트,가격대 만원 미만,2022-07-27,맛있다,8,5.0,3.0,0.0
928,모닝캄커피랩,3.9,영등포구,서울특별시 영등포구 당산로35길 1 1F,카페 / 디저트,가격대 만원 미만,2022-04-23,맛있다,12,6.0,6.0,0.0
929,크로닉,3.9,영등포구,서울특별시 영등포구 당산로35길 7,카페 / 디저트,가격대 만원 미만,2022-01-10,맛있다,10,9.0,1.0,0.0
930,오드펠로우즈,3.9,영등포구,서울특별시 영등포구 여의대로 108 더현대서울 B1,카페 / 디저트,가격대 만원 미만,2022-06-29,괜찮다,21,15.0,5.0,1.0
931,모던눌랑,3.9,영등포구,서울특별시 영등포구 국제금융로8길 31,정통 중식 / 일반 중식,가격대 3만원-4만원,6 일 전,괜찮다,13,6.0,6.0,1.0
932,홈앤브레드,3.9,영등포구,서울특별시 영등포구 선유로51길 4-5,베이커리,가격대 만원 미만,2022-03-16,맛있다,15,13.0,1.0,1.0
933,왕기마라향과,3.9,영등포구,서울특별시 영등포구 도림로37길 2 워너빌,기타 중식,가격대 2만원-3만원,2020-03-28,맛있다,13,10.0,3.0,0.0
934,노버든,3.9,영등포구,서울특별시 영등포구 당산로31길 25 2F 201호,카페 / 디저트,가격대 만원 미만,2022-07-20,맛있다,9,7.0,2.0,0.0
935,버터핑거팬케익스,3.9,영등포구,서울특별시 영등포구 영중로 15 타임스퀘어 4F,브런치 / 버거 / 샌드위치,가격대 만원-2만원,2022-08-02,맛있다,30,15.0,10.0,5.0
936,훠궈야,3.9,영등포구,서울특별시 영등포구 국제금융로 10 IFC몰 L3 312호,기타 중식,가격대 만원-2만원,2022-07-21,맛있다,18,9.0,8.0,1.0
937,브레드05,3.9,영등포구,서울특별시 영등포구 여의대방로43나길 4,베이커리,가격대 만원 미만,2021-10-07,맛있다,25,23.0,2.0,0.0
938,홍중샤브뷔페,3.9,영등포구,서울특별시 영등포구 도림로 128-1,기타 중식,가격대 만원-2만원,2022-08-06,괜찮다,18,12.0,6.0,0.0
939,에덴식당,3.9,영등포구,서울특별시 영등포구 의사당대로 127 B1,한정식 / 백반 / 정통 한식,가격대 만원 미만,2021-11-15,괜찮다,22,18.0,4.0,0.0
940,앤티크커피,3.9,영등포구,서울특별시 영등포구 국회대로29길 6 1F,카페 / 디저트,가격대 만원 미만,2022-07-06,맛있다,7,4.0,3.0,0.0
941,스펙트럼,3.9,영등포구,서울특별시 영등포구 여의대로 108 페어몬트 앰배서더 서울,뷔페,가격대 4만원 이상,2022-05-24,맛있다,8,6.0,1.0,1.0
942,사천요리기와집,3.9,영등포구,서울특별시 영등포구 디지털로37길 25,기타 중식,가격대 만원-2만원,2022-03-03,맛있다,7,4.0,2.0,1.0
943,공주칼국수,3.9,영등포구,서울특별시 영등포구 도림천로11길 1,국수 / 면 요리,가격대 만원 미만,2022-05-22,맛있다,9,6.0,3.0,0.0
944,베즐리,3.9,영등포구,서울특별시 영등포구 여의대로 108 여의도 파크원 B1,베이커리,가격대 만원 미만,2022-02-23,맛있다,6,5.0,0.0,1.0
945,카페마마스,3.9,영등포구,서울특별시 영등포구 국제금융로 10 IFC몰 L1,카페 / 디저트,가격대 만원 미만,2022-07-08,맛있다,15,12.0,2.0,1.0
946,기찻길연탄불생고기,3.9,영등포구,서울특별시 영등포구 당산로 247,고기 요리,가격대 만원-2만원,2022-06-28,맛있다,29,21.0,7.0,1.0
947,고봉삼계탕,3.9,영등포구,서울특별시 영등포구 국회대로72길 5 플렉시움,탕 / 찌개 / 전골,가격대 만원-2만원,2022-07-29,맛있다,19,12.0,6.0,1.0
948,계림원,3.9,영등포구,서울특별시 영등포구 경인로 807,닭 / 오리 요리,가격대 만원-2만원,2022-06-17,맛있다,20,15.0,5.0,0.0
949,소맥베이커리,3.9,영등포구,서울특별시 영등포구 영중로 9 B관 B1,베이커리,가격대 만원 미만,2022-07-24,별로,8,7.0,0.0,1.0
950,베르데커피,3.9,영등포구,서울특별시 영등포구 도림로139가길 5 1F,카페 / 디저트,가격대 만원 미만,2022-08-05,괜찮다,5,3.0,2.0,0.0
951,산호키,3.9,영등포구,서울특별시 영등포구 대방천로 249,라멘 / 소바 / 우동,가격대 만원 미만,2022-07-09,맛있다,10,7.0,2.0,1.0
952,르포르테,3.9,영등포구,서울특별시 영등포구 양평로 68 DN빌딩 12F,이탈리안,가격대 만원-2만원,2022-07-20,맛있다,6,4.0,1.0,1.0
953,그린버킷,3.9,영등포구,서울특별시 영등포구 국제금융로7길 3 수정상가 1F,기타 양식,가격대 만원 미만,2021-06-18,맛있다,8,6.0,1.0,1.0
954,폴트버거,3.9,영등포구,서울특별시 영등포구 여의대로 108 더현대서울 B2,브런치 / 버거 / 샌드위치,가격대 만원-2만원,2022-07-12,맛있다,5,3.0,1.0,1.0
955,카페노티드,3.9,영등포구,서울특별시 영등포구 국제금융로 10 IFC몰,카페 / 디저트,가격대 만원 미만,2022-07-12,맛있다,5,5.0,0.0,0.0
956,당산빨간쭈꾸미,3.9,영등포구,서울특별시 영등포구 당산로45길 7-2,해산물 요리,가격대 만원 미만,2022-07-27,맛있다,6,3.0,3.0,0.0
957,플리퍼스스탠드,3.9,영등포구,서울특별시 영등포구 여의대로 108 더현대서울 B1,카페 / 디저트,가격대 만원 미만,2022-06-28,맛있다,4,3.0,1.0,0.0
958,돈까스1985,3.9,영등포구,서울특별시 영등포구 여의대로 108 여의도 파크원 B1,기타 한식,가격대 만원-2만원,2022-06-10,괜찮다,6,3.0,3.0,0.0
959,숙달돼지,3.8,영등포구,서울특별시 영등포구 문래북로 33 1F,고기 요리,가격대 만원-2만원,2022-05-09,별로,130,105.0,13.0,12.0
960,쿠치나후,3.8,영등포구,서울특별시 영등포구 의사당대로 1 국회의정관 6F,이탈리안,가격대 4만원 이상,2022-06-04,맛있다,27,14.0,11.0,2.0
961,야마야,3.8,영등포구,서울특별시 영등포구 여의대로 66 2F,기타 일식,가격대 만원-2만원,2022-08-11,괜찮다,81,46.0,25.0,10.0
962,텐진라멘,3.8,영등포구,서울특별시 영등포구 당산로 111-4 숯불바베큐골목,라멘 / 소바 / 우동,가격대 만원 미만,2022-07-09,괜찮다,69,52.0,11.0,6.0
963,카페진정성,3.8,영등포구,서울특별시 영등포구 국제금융로8길 31 SK증권 1F,카페 / 디저트,가격대 만원 미만,4 일 전,맛있다,64,46.0,12.0,6.0
964,스시미소,3.8,영등포구,서울특별시 영등포구 국회대로74길 20 B1 110-1호,회 / 스시,가격대 4만원 이상,2022-02-26,괜찮다,7,3.0,4.0,0.0
965,창고43,3.8,영등포구,서울특별시 영등포구 국제금융로6길 33,고기 요리,가격대 4만원 이상,2022-08-01,맛있다,89,70.0,15.0,4.0
966,쉐프조,3.8,영등포구,서울특별시 영등포구 문래로 98,베이커리,가격대 만원 미만,2022-05-10,맛있다,59,37.0,18.0,4.0
967,올라6,3.8,영등포구,서울특별시 영등포구 여의대로 8,이탈리안,가격대 만원-2만원,2022-05-18,괜찮다,36,24.0,10.0,2.0
968,파낙스,3.8,영등포구,서울특별시 영등포구 여의대방로65길 17,탕 / 찌개 / 전골,가격대 만원-2만원,2022-06-25,맛있다,57,37.0,14.0,6.0
969,커피리브레,3.8,영등포구,서울특별시 영등포구 영중로 15 타임스퀘어 1F,카페 / 디저트,가격대 만원 미만,2022-04-08,맛있다,39,25.0,6.0,8.0
970,모도우,3.8,영등포구,서울특별시 영등포구 국제금융로2길 32 여의도파이낸스타워 4F 405-406호,고기 요리,가격대 4만원 이상,2022-06-14,맛있다,5,2.0,3.0,0.0
971,봉선마라탕,3.8,영등포구,서울특별시 영등포구 도림로38길 11,기타 중식,가격대 만원-2만원,2022-06-30,맛있다,31,20.0,9.0,2.0
972,효뜨,3.8,영등포구,서울특별시 영등포구 여의대로 108 더현대서울 B1,베트남 음식,가격대 만원-2만원,1 일 전,괜찮다,18,8.0,9.0,1.0
973,전봇대곱창,3.8,영등포구,서울특별시 영등포구 영등포로 369,고기 요리,가격대 2만원-3만원,2022-02-26,맛있다,28,20.0,7.0,1.0
974,평화,3.8,영등포구,서울특별시 영등포구 도림로131길 13,카페 / 디저트,가격대 만원 미만,2022-05-12,맛있다,16,12.0,3.0,1.0
975,구이구이,3.8,영등포구,서울특별시 영등포구 의사당대로 38 더샵아일랜드파크,한정식 / 백반 / 정통 한식,가격대 만원-2만원,2022-04-24,맛있다,30,21.0,4.0,5.0
976,화목순대국,3.8,영등포구,서울특별시 영등포구 여의대방로 383,탕 / 찌개 / 전골,가격대 만원 미만,13 시간 전,맛있다,24,15.0,5.0,4.0
977,롱타임노씨,3.8,영등포구,서울특별시 영등포구 당산로45길 13 2F,기타 양식,가격대 만원-2만원,2022-05-28,괜찮다,14,8.0,4.0,2.0
978,커피기업,3.8,영등포구,서울특별시 영등포구 은행로 29,카페 / 디저트,가격대 만원 미만,2022-05-26,괜찮다,32,24.0,8.0,0.0
979,삼거리푸줏간 Blue,3.8,영등포구,서울특별시 영등포구 국제금융로 10 IFC몰 THREE 1F,고기 요리,가격대 만원-2만원,2022-02-13,맛있다,12,9.0,2.0,1.0
980,당산뻘,3.8,영등포구,서울특별시 영등포구 당산로45길 11,닭 / 오리 요리,가격대 2만원-3만원,2021-08-12,괜찮다,11,7.0,2.0,2.0
981,삼씨오화,3.8,영등포구,서울특별시 영등포구 의사당대로 83 오투타워 3F,일반 주점,가격대 4만원 이상,2022-07-17,괜찮다,10,5.0,5.0,0.0
982,슈퍼말차,3.8,영등포구,서울특별시 영등포구 여의대로 108 더현대서울 B1,카페 / 디저트,가격대 만원 미만,2022-07-27,맛있다,23,10.0,12.0,1.0
983,하이디라오,3.8,영등포구,서울특별시 영등포구 경인로 870 2F,기타 중식,가격대 만원-2만원,2022-07-18,괜찮다,15,12.0,2.0,1.0
984,진진만두국,3.8,영등포구,서울특별시 영등포구 국회대로72길 11,탕 / 찌개 / 전골,가격대 만원-2만원,2021-06-27,맛있다,33,20.0,12.0,1.0
985,폰트,3.8,영등포구,서울특별시 영등포구 경인로77가길 6 1F,카페 / 디저트,가격대 만원 미만,6 시간 전,맛있다,11,7.0,3.0,1.0
986,콘디토리 오븐,3.8,영등포구,서울특별시 영등포구 여의대로 108 더현대서울 2F,카페 / 디저트,가격대 만원 미만,2022-06-24,맛있다,17,11.0,3.0,3.0
987,배꼽집,3.8,영등포구,서울특별시 영등포구 국제금융로2길 32 파이낸스타워 B1,고기 요리,가격대 2만원-3만원,2020-01-25,괜찮다,16,10.0,5.0,1.0
988,진을림,3.8,영등포구,서울특별시 영등포구 신풍로 31-14,카페 / 디저트,가격대 만원 미만,2022-04-19,괜찮다,8,6.0,2.0,0.0
989,버즈소커피,3.8,영등포구,서울특별시 영등포구 당산로35길 8,카페 / 디저트,가격대 만원 미만,2022-07-01,맛있다,6,4.0,1.0,1.0
990,로라스 블랑,3.8,영등포구,서울특별시 영등포구 여의대로 108 더현대서울 3F,브런치 / 버거 / 샌드위치,가격대 만원-2만원,2022-07-26,괜찮다,8,4.0,4.0,0.0
991,갈빗,3.8,영등포구,서울특별시 영등포구 도림로125길 14,고기 요리,가격대 만원-2만원,2022-04-10,별로,8,5.0,2.0,1.0
992,여의도따로국밥,3.8,영등포구,서울특별시 영등포구 여의대방로69길 28 유성빌딩,탕 / 찌개 / 전골,가격대 만원 미만,2022-06-30,맛있다,17,9.0,5.0,3.0
993,오늘은즉떡,3.8,영등포구,서울특별시 영등포구 여의나루로 71 동화빌딩 B1,기타 한식,가격대 만원 미만,2022-05-15,맛있다,6,3.0,3.0,0.0
994,잠수교집,3.8,영등포구,서울특별시 영등포구 도림로 428-1 2F,고기 요리,가격대 만원-2만원,2022-08-10,괜찮다,5,3.0,2.0,0.0
995,마굿간생고기,3.8,영등포구,서울특별시 영등포구 영중로4길 14 1F,고기 요리,가격대 만원-2만원,2022-04-06,맛있다,17,11.0,3.0,3.0
996,그리너리샐러드,3.8,영등포구,서울특별시 영등포구 은행로 29 정우빌딩,기타 양식,가격대 만원 미만,2022-02-25,괜찮다,13,7.0,6.0,0.0
997,우아,3.8,영등포구,서울특별시 영등포구 여의나루로 42,치킨 / 호프 / 펍,가격대 2만원-3만원,2022-07-31,맛있다,7,4.0,3.0,0.0
998,아르켓카페,3.8,영등포구,서울특별시 영등포구 여의대로 108 더현대서울 B2,카페 / 디저트,가격대 만원 미만,2022-06-15,맛있다,6,4.0,2.0,0.0
999,모퉁이네,3.8,영등포구,서울특별시 영등포구 국제금융로6길 33 여의도백화점 B1,기타 한식,가격대 만원 미만,2022-04-04,맛있다,7,3.0,4.0,0.0
