,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수,평점
623,북성해장국,4.3,서대문구, 서울특별시 서대문구 신촌로35길 7,한식, 만원 미만,2022-03-17,맛있다,12,11.0,0.0,1.0,3.2249999999999996
624,탭스터,4.3,서대문구, 서울특별시 서대문구 증가로 1 103호,주점, 만원-2만원,2022-07-29,맛있다,17,16.0,1.0,0.0,4.047058823529412
625,여래여거,4.3,서대문구, 서울특별시 서대문구 이화여대길 56-3 1F,일식, 4만원 이상,2022-03-04,맛있다,6,6.0,0.0,0.0,4.3
626,고바우집,4.3,서대문구, 서울특별시 서대문구 명물1길 22,한식, 만원-2만원,2022-07-14,맛있다,11,10.0,1.0,0.0,3.909090909090909
627,화명당마라탕,4.3,서대문구, 서울특별시 서대문구 이화여대길 78,중식, 만원 미만,2022-08-06,맛있다,26,25.0,1.0,0.0,4.134615384615385
628,아콘스톨,4.3,서대문구, 서울특별시 서대문구 신촌역로 17 110호,한식, 만원 미만,2022-07-29,맛있다,12,10.0,2.0,0.0,3.5833333333333335
629,제주도그릴,4.3,서대문구, 서울특별시 서대문구 연희로 89,한식, 만원-2만원,2022-07-29,맛있다,14,13.0,1.0,0.0,3.992857142857143
630,코블러 연희,4.3,서대문구, 서울특별시 서대문구 연희맛로 31-9,주점, 2만원-3만원,2022-07-18,맛있다,7,7.0,0.0,0.0,4.3
631,연희동양꼬치,4.3,서대문구, 서울특별시 서대문구 연희로 81-5,중식, 만원-2만원,2022-06-26,맛있다,8,7.0,1.0,0.0,3.7624999999999997
632,아저씨네낙지찜,4.3,서대문구, 서울특별시 서대문구 연세로5다길 39,기타, 만원-2만원,2022-08-09,맛있다,6,5.0,1.0,0.0,3.5833333333333335
633,타코로코,4.2,서대문구, 서울특별시 서대문구 연세로7안길 37,다국적음식, 만원 미만,2022-08-05,맛있다,166,123.0,32.0,11.0,2.555421686746988
634,방콕익스프레스,4.2,서대문구, 서울특별시 서대문구 연세로2길 90 백송빌딩 1F,다국적음식, 만원-2만원,2022-07-23,맛있다,227,157.0,41.0,29.0,1.8317180616740085
635,에노테카오토,4.2,서대문구, 서울특별시 서대문구 연희맛로 17-18,양식, 2만원-3만원,2022-02-16,맛있다,64,48.0,11.0,5.0,2.4937500000000004
636,만동제과,4.2,서대문구, 서울특별시 서대문구 연희로 32,카페/디저트, 만원 미만,2022-08-08,맛있다,52,40.0,12.0,0.0,3.230769230769231
637,고삼이,4.2,서대문구, 서울특별시 서대문구 연세로7안길 38,한식, 만원 미만,2022-06-29,맛있다,126,97.0,24.0,5.0,2.9
638,솔리드웍스,4.2,서대문구, 서울특별시 서대문구 이화여대길 88-3,카페/디저트, 만원 미만,9 시간 전,맛있다,69,53.0,14.0,2.0,2.9826086956521745
639,에브리띵베이글,4.2,서대문구, 서울특별시 서대문구 연희로11길 29 1F,카페/디저트, 만원 미만,2022-06-02,괜찮다,41,32.0,7.0,2.0,2.8682926829268296
640,로드샌드위치,4.2,서대문구, 서울특별시 서대문구 연대동문길 45,양식, 만원 미만,2021-11-25,맛있다,136,103.0,30.0,3.0,2.995588235294118
641,연희일품향,4.2,서대문구, 서울특별시 서대문구 연희로 143,중식, 만원-2만원,2021-04-26,맛있다,15,12.0,2.0,1.0,2.8000000000000003
642,비하인드리메인,4.2,서대문구, 서울특별시 서대문구 연희로11라길 10-6 101호,카페/디저트, 만원 미만,2022-04-30,맛있다,32,27.0,5.0,0.0,3.54375
643,프로토콜,4.2,서대문구, 서울특별시 서대문구 연희로 109 2F,카페/디저트, 만원 미만,2022-06-30,괜찮다,15,12.0,3.0,0.0,3.3600000000000003
644,디폴트벨류,4.2,서대문구, 서울특별시 서대문구 성산로 333 2F,카페/디저트, 만원 미만,2022-08-02,괜찮다,27,22.0,4.0,1.0,3.1111111111111116
645,고기창고,4.2,서대문구, 서울특별시 서대문구 연세로7길 34-4,한식, 만원-2만원,2022-06-12,맛있다,27,16.0,10.0,1.0,2.177777777777778
646,맛있는집,4.2,서대문구, 서울특별시 서대문구 거북골로20길 55,한식, 만원 미만,2022-05-05,맛있다,25,24.0,0.0,1.0,3.696
647,양밍산,4.2,서대문구, 서울특별시 서대문구 가좌로 36 1F,중식, 만원-2만원,2022-07-17,맛있다,5,4.0,1.0,0.0,3.3600000000000003
648,바틸트,4.2,서대문구, 서울특별시 서대문구 연세로11길 27 2F,주점, 4만원 이상,2021-07-19,맛있다,10,9.0,0.0,1.0,2.9400000000000004
649,요릿집,4.2,서대문구, 서울특별시 서대문구 연희맛로 36 1F,한식, 2만원-3만원,2022-07-07,맛있다,6,5.0,1.0,0.0,3.5
650,엔타로커피,4.2,서대문구, 서울특별시 서대문구 명물길 37,카페/디저트, 만원 미만,2022-07-29,맛있다,7,7.0,0.0,0.0,4.2
651,이세계는놀이터예요,4.2,서대문구, 서울특별시 서대문구 이화여대길 88-15 1F 2호,양식, 만원 미만,2021-08-23,맛있다,8,8.0,0.0,0.0,4.2
652,마우디,4.1,서대문구, 서울특별시 서대문구 연희로11길 18,양식, 만원-2만원,2022-05-27,괜찮다,133,83.0,32.0,18.0,1.4488721804511275
653,라구식당,4.1,서대문구, 서울특별시 서대문구 연세로 42-24,양식, 만원-2만원,2022-07-13,괜찮다,198,124.0,59.0,15.0,1.9464646464646465
654,매뉴팩트커피,4.1,서대문구, 서울특별시 서대문구 연희로11길 29,카페/디저트, 만원 미만,2022-03-14,맛있다,153,124.0,25.0,4.0,3.1084967320261434
655,소신이쏘,4.1,서대문구, 서울특별시 서대문구 연세로5가길 19,한식, 만원-2만원,3 일 전,별로,213,140.0,50.0,23.0,1.8093896713615023
656,티앙팡오후의홍차,4.1,서대문구, 서울특별시 서대문구 이화여대길 34 2F,카페/디저트, 만원 미만,2022-07-28,괜찮다,139,101.0,31.0,7.0,2.566187050359712
657,야바이,4.1,서대문구, 서울특별시 서대문구 연세로7안길 37,일식, 만원-2만원,2022-07-31,별로,174,108.0,45.0,21.0,1.5551724137931031
658,오향만두,4.1,서대문구, 서울특별시 서대문구 연희맛로 22,중식, 만원 미만,2022-08-09,맛있다,86,61.0,20.0,5.0,2.431395348837209
659,쏘이54,4.1,서대문구, 서울특별시 서대문구 이화여대3길 12,다국적음식, 만원 미만,2022-08-03,맛있다,40,33.0,5.0,2.0,2.9724999999999993
660,비밀,4.1,서대문구, 서울특별시 서대문구 이화여대7길 48,카페/디저트, 만원 미만,2022-06-30,맛있다,72,52.0,13.0,7.0,2.1638888888888888
661,63 프로방스,4.1,서대문구, 서울특별시 서대문구 이화여대5길 15,다국적음식, 만원 미만,2022-06-17,맛있다,71,50.0,16.0,5.0,2.309859154929577
662,텐조,4.1,서대문구, 서울특별시 서대문구 거북골로20길 71,주점, 만원-2만원,2022-07-17,괜찮다,22,18.0,4.0,0.0,3.3545454545454545
663,미도 매운향솥,4.1,서대문구, 서울특별시 서대문구 연세로11길 24,중식, 2만원-3만원,2022-05-25,맛있다,40,24.0,11.0,5.0,1.435
664,벽제갈비,4.1,서대문구, 서울특별시 서대문구 명물길 22,한식, 4만원 이상,2022-06-26,괜찮다,26,21.0,4.0,1.0,2.996153846153846
665,피망과토마토,4.1,서대문구, 서울특별시 서대문구 명물길 27-21 6F,주점, 만원-2만원,2022-06-10,맛있다,19,17.0,2.0,0.0,3.668421052631578
666,가미분식,4.1,서대문구, 서울특별시 서대문구 이화여대8길 2,한식, 만원 미만,2022-04-02,괜찮다,33,22.0,8.0,3.0,1.9878787878787876
667,아이덴티티커피랩,4.1,서대문구, 서울특별시 서대문구 모래내로 390 1F,카페/디저트, 만원 미만,2022-08-08,괜찮다,8,7.0,1.0,0.0,3.5874999999999995
668,링키지버거,4.1,서대문구, 서울특별시 서대문구 연희로11가길 53 1F,양식, 만원 미만,2022-04-03,맛있다,21,17.0,4.0,0.0,3.3190476190476184
669,로실링,4.1,서대문구, 서울특별시 서대문구 연세로4길 26,주점, 만원-2만원,2022-01-28,괜찮다,29,25.0,4.0,0.0,3.534482758620689
670,행복감,4.1,서대문구, 서울특별시 서대문구 연희로11가길 51,카페/디저트, 만원 미만,2022-04-30,맛있다,17,14.0,3.0,0.0,3.3764705882352937
671,월순철판동태찜,4.1,서대문구, 서울특별시 서대문구 연희맛로 17-14 1F,기타, 만원-2만원,2022-04-01,괜찮다,25,19.0,4.0,2.0,2.46
672,아바이왕순대,4.1,서대문구, 서울특별시 서대문구 충정로6안길 52,한식, 만원 미만,2022-04-11,맛있다,9,7.0,2.0,0.0,3.188888888888888
673,탐복,4.1,서대문구, 서울특별시 서대문구 신촌로 83 10F,기타, 만원-2만원,1 일 전,맛있다,21,17.0,4.0,0.0,3.3190476190476184
674,서대문족발,4.1,서대문구, 서울특별시 서대문구 충정로6안길 54,한식, 만원-2만원,2022-01-25,맛있다,37,29.0,7.0,1.0,2.9918918918918918
675,크로키,4.1,서대문구, 서울특별시 서대문구 연희맛로 7-7 3F,양식, 2만원-3만원,2022-03-04,맛있다,13,9.0,2.0,2.0,1.5769230769230766
676,너스레,4.1,서대문구, 서울특별시 서대문구 이화여대3길 45 2F,주점, 만원-2만원,2022-06-15,맛있다,16,13.0,2.0,1.0,2.8187499999999996
677,딴따라독두공방,4.1,서대문구, 서울특별시 서대문구 연세로7안길 29 B1,주점, 만원-2만원,2022-03-23,맛있다,16,13.0,2.0,1.0,2.8187499999999996
678,연어초밥,4.1,서대문구, 서울특별시 서대문구 연세로2길 94 1F 3호,일식, 만원-2만원,2022-01-03,맛있다,25,20.0,4.0,1.0,2.952
679,하이파이,4.1,서대문구, 서울특별시 서대문구 연희로11가길 39 B1,카페/디저트, 만원 미만,2022-07-21,괜찮다,6,5.0,1.0,0.0,3.4166666666666665
680,사모님돈가스,4.1,서대문구, 서울특별시 서대문구 연희로11가길 39 2F,한식, 만원-2만원,2022-07-06,맛있다,9,7.0,1.0,1.0,2.2777777777777772
681,카페위검,4.1,서대문구, 서울특별시 서대문구 연희로11가길 8 2F,카페/디저트, 만원 미만,2022-05-06,맛있다,5,5.0,0.0,0.0,4.1
682,엄마식탁,4.1,서대문구, 서울특별시 서대문구 연희맛로 17-21,한식, 만원 미만,2022-06-09,맛있다,10,8.0,1.0,1.0,2.46
683,연탄생고기집,4.1,서대문구, 서울특별시 서대문구 홍제천로 76,한식, 만원-2만원,2022-05-23,맛있다,7,7.0,0.0,0.0,4.1
684,육회본가,4.1,서대문구, 서울특별시 서대문구 연세로9길 23,한식, 만원-2만원,2022-06-29,맛있다,19,15.0,4.0,0.0,3.2368421052631575
685,프레퍼스다이어트푸드,4.1,서대문구, 서울특별시 서대문구 명물길 4 1F,양식, 만원 미만,2022-06-21,맛있다,9,7.0,2.0,0.0,3.188888888888888
686,진돈부리,4.1,서대문구, 서울특별시 서대문구 신촌로 149 신촌자이엘라 B104,일식, 만원 미만,2022-03-26,맛있다,7,7.0,0.0,0.0,4.1
687,파이홀,4.0,서대문구, 서울특별시 서대문구 연세로5나길 20 1F,카페/디저트, 만원 미만,2022-07-09,맛있다,308,208.0,77.0,23.0,2.103896103896104
688,그릭데이,4.0,서대문구, 서울특별시 서대문구 신촌역로 22-8 대국빌딩 1F,카페/디저트, 만원 미만,2022-05-22,괜찮다,192,152.0,28.0,12.0,2.6666666666666665
689,란주탕슉,4.0,서대문구, 서울특별시 서대문구 이화여대2가길 18,중식, 만원 미만,2022-05-25,맛있다,255,167.0,48.0,40.0,1.3647058823529412
690,정육면체,4.0,서대문구, 서울특별시 서대문구 연세로5다길 22-8 1F,중식, 만원 미만,4 일 전,괜찮다,173,122.0,44.0,7.0,2.4971098265895955
691,부탄츄,4.0,서대문구, 서울특별시 서대문구 연세로5길 26-9,일식, 만원 미만,2022-08-03,맛있다,238,145.0,67.0,26.0,1.5630252100840334
692,호밀밭,4.0,서대문구, 서울특별시 서대문구 신촌역로 43,카페/디저트, 만원 미만,2022-08-06,맛있다,265,192.0,63.0,10.0,2.5962264150943395
693,독수리다방,4.0,서대문구, 서울특별시 서대문구 연세로 36 독수리빌딩 8F,카페/디저트, 만원 미만,2022-05-12,별로,144,102.0,37.0,5.0,2.555555555555556
694,초코블로썸,4.0,서대문구, 서울특별시 서대문구 명물길 50-4,카페/디저트, 만원 미만,2021-11-28,괜찮다,128,93.0,31.0,4.0,2.65625
695,마더린러베이글,4.0,서대문구, 서울특별시 서대문구 이화여대5길 5 1F,카페/디저트, 만원 미만,2022-04-16,맛있다,92,64.0,23.0,5.0,2.3478260869565215
696,가마마루이라멘,4.0,서대문구, 서울특별시 서대문구 성산로22길 4,일식, 만원 미만,2022-05-27,맛있다,174,114.0,44.0,16.0,1.8850574712643677
697,공복식당,4.0,서대문구, 서울특별시 서대문구 연세로12길 23 1F,한식, 만원-2만원,2022-06-29,맛있다,97,55.0,32.0,10.0,1.443298969072165
698,조선의육개장,4.0,서대문구, 서울특별시 서대문구 연세로5나길 20,한식, 만원 미만,2022-03-10,맛있다,145,96.0,38.0,11.0,2.0413793103448277
699,삭,4.0,서대문구, 서울특별시 서대문구 이화여대3길 12,한식, 만원 미만,9 시간 전,맛있다,145,99.0,30.0,16.0,1.8482758620689657
700,키친31,4.0,서대문구, 서울특별시 서대문구 연세로4길 52 1F,주점, 만원-2만원,2021-12-19,맛있다,30,22.0,6.0,2.0,2.4
701,컨시어지 커피,4.0,서대문구, 서울특별시 서대문구 증가로 1,카페/디저트, 만원 미만,2022-02-17,맛있다,38,32.0,6.0,0.0,3.3684210526315788
702,타코몽,4.0,서대문구, 서울특별시 서대문구 신촌로 49,일식, 만원 미만,2022-06-29,맛있다,59,43.0,12.0,4.0,2.3728813559322033
703,고래파스타,4.0,서대문구, 서울특별시 서대문구 연세로7안길 10-3 2F,양식, 만원-2만원,2022-04-05,맛있다,46,39.0,6.0,1.0,3.217391304347826
704,편의방,4.0,서대문구, 서울특별시 서대문구 연희로 36,중식, 만원 미만,2021-11-09,맛있다,43,33.0,8.0,2.0,2.6976744186046515
705,유야케도쿄,4.0,서대문구, 서울특별시 서대문구 이화여대3길 28,일식, 만원 미만,2020-10-23,괜찮다,39,27.0,11.0,1.0,2.564102564102564
706,벤치 커피 스튜디오,4.0,서대문구, 서울특별시 서대문구 연세로2마길 14 2F,카페/디저트, 만원 미만,5 일 전,맛있다,14,12.0,2.0,0.0,3.4285714285714284
707,스웨이커피스테이션,4.0,서대문구, 서울특별시 서대문구 연희로11길 61,카페/디저트, 만원 미만,2022-06-11,맛있다,24,19.0,4.0,1.0,2.833333333333333
708,닭내장집,4.0,서대문구, 서울특별시 서대문구 수색로 28-5,한식, 만원-2만원,2021-11-15,괜찮다,11,7.0,4.0,0.0,2.5454545454545454
709,라이프커피컴퍼니,4.0,서대문구, 서울특별시 서대문구 이화여대7길 14 1F,카페/디저트, 만원 미만,2022-05-01,맛있다,28,22.0,5.0,1.0,2.857142857142857
710,안춘선갈비배추탕,4.0,서대문구, 서울특별시 서대문구 통일로 135 B1F,한식, 만원-2만원,2022-03-06,맛있다,18,11.0,7.0,0.0,2.4444444444444446
711,오리지날분식,4.0,서대문구, 서울특별시 서대문구 이화여대길 88-9,한식, 만원 미만,2022-05-23,괜찮다,11,7.0,2.0,2.0,1.0909090909090908
712,참맛집,4.0,서대문구, 서울특별시 서대문구 경기대로 82,한식, 만원-2만원,4 일 전,괜찮다,12,9.0,2.0,1.0,2.3333333333333335
713,돈불1971,4.0,서대문구, 서울특별시 서대문구 연세로5다길 36,한식, 만원-2만원,2022-05-28,맛있다,24,18.0,5.0,1.0,2.6666666666666665
714,웨어아위,4.0,서대문구, 서울특별시 서대문구 연세로11길 24 2F,주점, 만원-2만원,2021-08-13,맛있다,18,14.0,3.0,1.0,2.666666666666667
715,통통돼지,4.0,서대문구, 서울특별시 서대문구 연세로4길 19,한식, 만원-2만원,2021-09-18,맛있다,49,38.0,9.0,2.0,2.7755102040816326
716,백색소음,4.0,서대문구, 서울특별시 서대문구 연희로 38-12,주점, 만원-2만원,2021-12-19,맛있다,11,10.0,1.0,0.0,3.6363636363636362
717,녹스 진토닉바,4.0,서대문구, 서울특별시 서대문구 연세로9길 29 진토닉 간판 2F,주점, 만원-2만원,2021-01-26,괜찮다,27,22.0,4.0,1.0,2.962962962962963
718,유자유김치떡볶이,4.0,서대문구, 서울특별시 서대문구 연세로11길 22,한식, 만원 미만,2022-07-25,맛있다,22,12.0,9.0,1.0,1.818181818181818
719,홍대삭,4.0,서대문구, 서울특별시 서대문구 연희로 89,한식, 만원 미만,2022-06-03,맛있다,38,25.0,12.0,1.0,2.421052631578948
720,주반여름,4.0,서대문구, 서울특별시 서대문구 연희맛로 17-13,한식, 만원-2만원,2022-04-26,맛있다,13,11.0,2.0,0.0,3.3846153846153846
721,파티오,4.0,서대문구, 서울특별시 서대문구 연세로5다길 28,카페/디저트, 만원 미만,2021-11-16,맛있다,20,15.0,5.0,0.0,3.0
722,에이테이블,4.0,서대문구, 서울특별시 서대문구 북아현로24길 8 1F,카페/디저트, 만원 미만,2022-08-10,맛있다,15,11.0,4.0,0.0,2.933333333333333
723,에뚜왈,4.0,서대문구, 서울특별시 서대문구 충정로4길 28,카페/디저트, 만원 미만,4 일 전,맛있다,10,9.0,1.0,0.0,3.6
724,만냥하우스,4.0,서대문구, 서울특별시 서대문구 성산로 402-1,한식, 만원 미만,2021-08-27,맛있다,13,10.0,3.0,0.0,3.076923076923077
725,연희단팥죽,4.0,서대문구, 서울특별시 서대문구 연희로11가길 8-5,한식, 만원 미만,2022-02-17,맛있다,14,11.0,3.0,0.0,3.142857142857143
726,야채를담다,4.0,서대문구, 서울특별시 서대문구 신촌역로 22-5 2F 51호,카페/디저트, 만원 미만,2021-06-02,맛있다,18,18.0,0.0,0.0,4.0
727,보연희,4.0,서대문구, 서울특별시 서대문구 연희맛로 17-63 2F,카페/디저트, 만원-2만원,2022-08-08,괜찮다,5,4.0,1.0,0.0,3.2
728,서른즈음에,4.0,서대문구, 서울특별시 서대문구 연세로7안길 35,주점, 2만원-3만원,2022-03-26,맛있다,19,13.0,6.0,0.0,2.736842105263158
729,포케포케,4.0,서대문구, 서울특별시 서대문구 이화여대5길 15,양식, 만원 미만,2022-04-26,맛있다,11,9.0,2.0,0.0,3.272727272727273
730,배바위양곱창,4.0,서대문구, 서울특별시 서대문구 연세로7안길 42,한식, 2만원-3만원,2021-07-03,괜찮다,9,8.0,1.0,0.0,3.5555555555555554
731,TMOON,4.0,서대문구, 서울특별시 서대문구 성산로22길 36,양식, 만원 미만,2021-09-26,맛있다,11,8.0,3.0,0.0,2.909090909090909
732,종로보쌈,4.0,서대문구, 서울특별시 서대문구 통일로9길 5,한식, 만원-2만원,2022-07-14,맛있다,10,7.0,3.0,0.0,2.8
733,세아마라탕,4.0,서대문구, 서울특별시 서대문구 이화여대길 16,중식, 만원 미만,2021-05-10,맛있다,8,7.0,1.0,0.0,3.5
734,클로리스,3.9,서대문구, 서울특별시 서대문구 연세로4길 38,카페/디저트, 만원 미만,2022-02-23,괜찮다,225,156.0,57.0,12.0,2.288
735,와플잇업,3.9,서대문구, 서울특별시 서대문구 이화여대3길 42-19,카페/디저트, 만원 미만,2021-12-08,별로,203,148.0,40.0,15.0,2.2669950738916254
736,완차이,3.9,서대문구, 서울특별시 서대문구 명물길 50-7,중식, 만원 미만,2022-06-06,맛있다,151,106.0,30.0,15.0,1.962913907284768
737,대포찜닭,3.9,서대문구, 서울특별시 서대문구 연세로11길 28 대성빌딩 3F,한식, 만원-2만원,2022-07-12,별로,168,103.0,45.0,20.0,1.4624999999999997
738,이자카야카덴,3.9,서대문구, 서울특별시 서대문구 연희로 173 거화빌딩 2F,주점, 만원-2만원,2022-06-22,맛있다,39,29.0,6.0,4.0,2.1
739,소담식당,3.9,서대문구, 서울특별시 서대문구 연세로4길 21,양식, 만원-2만원,2022-05-30,맛있다,51,34.0,10.0,7.0,1.5294117647058825
740,제니스카페,3.9,서대문구, 서울특별시 서대문구 연희맛로 17-49,양식, 만원 미만,2021-12-13,맛있다,76,52.0,21.0,3.0,2.3605263157894734
741,콜드레시피,3.9,서대문구, 서울특별시 서대문구 연희로11라길 2,카페/디저트, 만원 미만,2022-07-24,맛있다,73,45.0,23.0,5.0,1.8698630136986303
742,리히트케이크,3.9,서대문구, 서울특별시 서대문구 연희로4길 10,카페/디저트, 2만원-3만원,2022-06-12,맛있다,70,55.0,9.0,6.0,2.395714285714286
743,기꾸스시,3.9,서대문구, 서울특별시 서대문구 연세로5다길 35,일식, 만원-2만원,2022-06-29,맛있다,117,64.0,36.0,17.0,1.0
