,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수,평점,위도,경도,인접역,인접역까지의거리
503,오쓰세이로무시,4.1,송파구,서울특별시 송파구 백제고분로45길 30,일식, 2만원-3만원,2022-05-31,맛있다,9.0,8.0,1.0,0.0,3.644444444444444,37.5098718,127.1091841,석촌,0.8628899408759709
504,그릭데이,4.1,송파구,서울특별시 송파구 백제고분로 423 1F,카페/디저트, 만원 미만,2022-07-31,맛있다,5.0,5.0,0.0,0.0,4.1,0.0,0.0,김포공항,13159.99640958085
505,콩당콩당,4.0,송파구,서울특별시 송파구 올림픽로4길 17 아시아선수촌아파트 C상가 2F,카페/디저트, 만원 미만,2021-01-31,맛있다,18.0,17.0,1.0,0.0,3.7777777777777777,0.0,0.0,김포공항,13159.99640958085
506,효모,4.0,송파구,서울특별시 송파구 석촌호수로12길 20 105호,카페/디저트, 만원 미만,2022-02-15,맛있다,11.0,11.0,0.0,0.0,4.0,0.0,0.0,김포공항,13159.99640958085
507,춘향골남원추어탕,4.0,송파구,서울특별시 송파구 위례성대로22길 18 이시돌빌딩,기타, 2만원-3만원,2022-05-24,맛있다,19.0,17.0,2.0,0.0,3.5789473684210527,0.0,0.0,김포공항,13159.99640958085
508,파스퇴르 밀크바,4.0,송파구,서울특별시 송파구 올림픽로 240 롯데백화점잠실점 B1,카페/디저트, 만원 미만,2022-01-30,맛있다,30.0,30.0,0.0,0.0,4.0,0.0,0.0,김포공항,13159.99640958085
509,피제리아다븟,4.0,송파구,서울특별시 송파구 백제고분로36길 30 1F,양식, 만원-2만원,2021-12-13,맛있다,9.0,8.0,1.0,0.0,3.555555555555556,0.0,0.0,김포공항,13159.99640958085
510,이낙근찹쌀떡베이커리,4.0,송파구,서울특별시 송파구 중대로 316,카페/디저트, 만원 미만,2021-12-28,맛있다,17.0,15.0,2.0,0.0,3.5294117647058822,37.50753,127.13288,올림픽공원,0.6951039023003924
511,수수앤핫커리핫도그,4.0,송파구,서울특별시 송파구 백제고분로28길 10,한식, 만원 미만,2021-03-18,괜찮다,8.0,7.0,1.0,0.0,3.5,37.5000597,127.0927542,종합운동장,0.7242106751885664
512,흥도식당,4.0,송파구,서울특별시 송파구 법원로 114 엠스테이트 B동 B1 155-1호,일식, 만원-2만원,2022-07-31,괜찮다,9.0,8.0,1.0,0.0,3.555555555555556,0.0,0.0,김포공항,13159.99640958085
513,쥬뗑뷔뜨,3.9,송파구,서울특별시 송파구 백제고분로40길 14 1F,카페/디저트, 만원 미만,2022-06-27,맛있다,12.0,11.0,1.0,0.0,3.575,37.5036829,127.1049826,석촌,0.1259935614962391
514,미라이,4.8,강남구,서울특별시 강남구 논현로153길 24 끌레르빌 1F,주점, 3만원-4만원,4 일 전,별로,122.0,104.0,14.0,4.0,3.777049180327869,0.0,0.0,김포공항,13159.99640958085
515,시라카와,4.8,강남구,서울특별시 강남구 선릉로161길 7 1F,주점, 2만원-3만원,2022-05-28,맛있다,66.0,60.0,6.0,0.0,4.363636363636363,37.527588,127.038093,강남구청,1.2261124809280937
516,페리지,4.8,강남구,서울특별시 강남구 봉은사로68길 6-5 1F,양식, 3만원-4만원,2022-08-03,맛있다,34.0,29.0,5.0,0.0,4.094117647058823,0.0,0.0,김포공항,13159.99640958085
517,맛짱조개,4.8,강남구,서울특별시 강남구 언주로136길 10,기타, 만원-2만원,2022-07-22,괜찮다,59.0,54.0,5.0,0.0,4.393220338983051,37.5174689,127.0370616,강남구청,0.41959769547037473
518,상진식감,4.8,강남구,서울특별시 강남구 도산대로11길 31-10 B1,일식, 만원-2만원,1 일 전,맛있다,19.0,18.0,1.0,0.0,4.547368421052632,0.0,0.0,김포공항,13159.99640958085
519,스시키,4.7,강남구,서울특별시 강남구 선릉로107길 3-4 운경빌딩 1F,일식, 4만원 이상,2022-07-04,괜찮다,45.0,41.0,3.0,1.0,4.073333333333334,0.0,0.0,김포공항,13159.99640958085
520,인딕 슬로우,4.7,강남구,서울특별시 강남구 압구정로4길 13 1F,다국적음식, 만원-2만원,2022-06-19,맛있다,73.0,60.0,13.0,0.0,3.863013698630137,37.5220747,127.0209041,강남구청,1.9266936177334089
521,삐아프,4.7,강남구,서울특별시 강남구 논현로175길 109 1F,카페/디저트, 만원-2만원,2022-06-28,맛있다,78.0,66.0,12.0,0.0,3.976923076923077,0.0,0.0,김포공항,13159.99640958085
522,키겐,4.7,강남구,서울특별시 강남구 언주로150길 51 B1,일식, 3만원-4만원,2022-03-11,맛있다,17.0,16.0,1.0,0.0,4.423529411764706,37.5214451,127.0363397,강남구청,0.6921336766294856
523,엘픽,4.7,강남구,서울특별시 강남구 도산대로78길 25 에스앤에스빌딩 1F,양식, 2만원-3만원,2022-05-12,맛있다,8.0,8.0,0.0,0.0,4.7,0.0,0.0,김포공항,13159.99640958085
524,껠끄쇼즈,4.6,강남구,서울특별시 강남구 도곡로70길 5,카페/디저트, 만원 미만,4 일 전,맛있다,140.0,127.0,10.0,3.0,3.9757142857142855,37.49698145,127.05663767500772,도곡,0.6956288342752043
525,농민백암왕순대,4.6,강남구,서울특별시 강남구 역삼로3길 20-4,한식, 만원-2만원,6 일 전,맛있다,267.0,235.0,22.0,10.0,3.704119850187266,37.4947535,127.0312155,강남,0.2987861209693073
526,보트르메종,4.6,강남구,서울특별시 강남구 언주로168길 16 청담스퀘어 2F 224호,다국적음식, 4만원 이상,2022-07-24,맛있다,51.0,44.0,6.0,1.0,3.788235294117647,0.0,0.0,김포공항,13159.99640958085
527,롸카두들내쉬빌핫치킨,4.6,강남구,서울특별시 강남구 언주로164길 35-3,양식, 만원 미만,4 일 전,맛있다,100.0,84.0,13.0,3.0,3.588,37.5255048,127.0352819,강남구청,1.1098276148260657
528,와려,4.6,강남구,서울특별시 강남구 테헤란로98길 28 2F 2호,일식, 4만원 이상,2022-05-14,맛있다,20.0,18.0,2.0,0.0,4.14,37.5065628,127.0630564,선릉,1.2605287395451048
529,르뱅룰즈,4.6,강남구,서울특별시 강남구 선릉로 660 브라운스톤레전드 105호,카페/디저트, 만원 미만,2022-08-09,맛있다,30.0,27.0,3.0,0.0,4.14,0.0,0.0,김포공항,13159.99640958085
530,미우,4.6,강남구,서울특별시 강남구 압구정로 113-22 미성아파트,한식, 3만원-4만원,3 일 전,맛있다,11.0,11.0,0.0,0.0,4.6,0.0,0.0,김포공항,13159.99640958085
531,스시렌,4.6,강남구,서울특별시 강남구 선릉로146길 27-10 2F,일식, 4만원 이상,2022-07-12,맛있다,10.0,10.0,0.0,0.0,4.6,0.0,0.0,김포공항,13159.99640958085
532,신비갈비살,4.6,강남구,서울특별시 강남구 강남대로158길 15 1F,한식, 3만원-4만원,2022-06-19,맛있다,26.0,23.0,3.0,0.0,4.069230769230769,37.5195381,127.0212676,강남구청,1.8313063931669256
533,고메램,4.6,강남구,서울특별시 강남구 삼성로96길 15 송영빌딩,양식, 2만원-3만원,2022-07-25,맛있다,42.0,37.0,5.0,0.0,4.052380952380952,0.0,0.0,김포공항,13159.99640958085
534,왕스덕,4.6,강남구,서울특별시 강남구 도산대로 130 하림타워 B1,중식, 3만원-4만원,2022-06-03,괜찮다,21.0,18.0,2.0,1.0,3.5047619047619047,0.0,0.0,김포공항,13159.99640958085
535,돈불리제담,4.6,강남구,서울특별시 강남구 압구정로2길 46 강남상가 1F,한식, 만원-2만원,2022-07-26,맛있다,20.0,20.0,0.0,0.0,4.6,0.0,0.0,김포공항,13159.99640958085
536,피아마,4.6,강남구,서울특별시 강남구 도산대로70길 9,주점, 4만원 이상,2022-06-06,맛있다,5.0,5.0,0.0,0.0,4.6,37.5221042,127.0452012,강남구청,0.6474170548319867
537,꼼다비뛰드,4.5,강남구,서울특별시 강남구 강남대로110길 62,카페/디저트, 만원 미만,2022-07-19,맛있다,156.0,141.0,10.0,5.0,3.778846153846154,37.5037347,127.0270998,강남,0.8376672868833709
538,스시 시미즈,4.5,강남구,서울특별시 강남구 언주로152길 11-3 B1,일식, 4만원 이상,1 일 전,맛있다,27.0,26.0,1.0,0.0,4.333333333333333,0.0,0.0,김포공항,13159.99640958085
539,쎄쎄종,4.5,강남구,서울특별시 강남구 언주로146길 39 주영빌딩 1F,카페/디저트, 만원 미만,2022-07-14,맛있다,51.0,43.0,7.0,1.0,3.6176470588235294,0.0,0.0,김포공항,13159.99640958085
540,익스퀴진,4.5,강남구,서울특별시 강남구 삼성로140길 6 라파빌딩,한식, 4만원 이상,2022-04-19,맛있다,23.0,22.0,1.0,0.0,4.304347826086956,0.0,0.0,김포공항,13159.99640958085
541,화이트와인개러지,4.5,강남구,서울특별시 강남구 삼성로149길 7 B1,주점, 3만원-4만원,2022-03-28,맛있다,15.0,14.0,1.0,0.0,4.2,37.5231898,127.0474249,강남구청,0.8537795765152892
542,갓포아키,4.5,강남구,서울특별시 강남구 테헤란로 610 글래드코엑스센터 B2,주점, 4만원 이상,2022-06-21,맛있다,49.0,42.0,6.0,1.0,3.673469387755102,0.0,0.0,김포공항,13159.99640958085
543,솔밤,4.5,강남구,서울특별시 강남구 도산대로37길 6 4F,한식, 4만원 이상,2022-04-10,맛있다,7.0,6.0,1.0,0.0,3.857142857142857,37.5232765,127.0314116,강남구청,1.1530074607142986
544,흐비지떼,4.5,강남구,서울특별시 강남구 삼성로107길 34 1F,카페/디저트, 만원 미만,2022-07-14,괜찮다,21.0,19.0,2.0,0.0,4.071428571428571,0.0,0.0,김포공항,13159.99640958085
545,스기타마,4.5,강남구,서울특별시 강남구 삼성로147길 8 101호,주점, 만원-2만원,2021-04-03,맛있다,18.0,17.0,1.0,0.0,4.25,0.0,0.0,김포공항,13159.99640958085
546,구들,4.5,강남구,서울특별시 강남구 선릉로155길 26 3F,주점, 2만원-3만원,2022-03-22,맛있다,9.0,9.0,0.0,0.0,4.5,37.525493,127.0384938,강남구청,0.9925004074577771
547,사브서울,4.5,강남구,서울특별시 강남구 논현로175길 6 B1,주점, 3만원-4만원,1 일 전,맛있다,15.0,14.0,1.0,0.0,4.2,37.5227183,127.0210209,강남구청,1.939305915241642
548,판동면옥,4.5,강남구,서울특별시 강남구 역삼로77길 5,한식, 만원-2만원,2022-08-03,맛있다,16.0,15.0,1.0,0.0,4.21875,37.5031314,127.0563777,선릉,0.6681803852400394
549,로바타라이브라,4.5,강남구,서울특별시 강남구 선릉로148길 52 B1,주점, 4만원 이상,2022-05-04,맛있다,12.0,10.0,2.0,0.0,3.75,37.5222147,127.0437807,강남구청,0.6110230824214941
550,양재초밥,4.5,강남구,서울특별시 강남구 논현로26길 16 102호,일식, 2만원-3만원,2022-08-05,맛있다,27.0,25.0,2.0,0.0,4.166666666666667,0.0,0.0,김포공항,13159.99640958085
551,갓포마코토,4.5,강남구,서울특별시 강남구 언주로168길 5 2F,일식, 3만원-4만원,2022-07-27,맛있다,15.0,14.0,0.0,1.0,3.6,37.5262555,127.0350992,강남구청,1.1900047577260213
552,챔프커피,4.5,강남구,서울특별시 강남구 테헤란로 517 현대백화점 무역센터점 B1,카페/디저트, 만원 미만,2 일 전,맛있다,33.0,29.0,4.0,0.0,3.954545454545455,0.0,0.0,김포공항,13159.99640958085
553,청우참치,4.5,강남구,서울특별시 강남구 강남대로 632,일식, 4만원 이상,2021-11-30,맛있다,18.0,17.0,1.0,0.0,4.25,37.5119737,127.0210057,고속터미널,1.6874310928190988
554,한상더테이블,4.5,강남구,서울특별시 강남구 선릉로148길 28 3F,한식, 4만원 이상,2022-07-17,맛있다,5.0,5.0,0.0,0.0,4.5,0.0,0.0,김포공항,13159.99640958085
555,금복당,4.5,강남구,서울특별시 강남구 영동대로 513 코엑스몰 B1 P103호,한식, 만원-2만원,2022-08-08,맛있다,6.0,6.0,0.0,0.0,4.5,0.0,0.0,김포공항,13159.99640958085
556,드링크얼랏,4.4,강남구,서울특별시 강남구 학동로56길 49 성림빌딩 1F,카페/디저트, 만원 미만,2022-04-01,맛있다,237.0,205.0,26.0,6.0,3.583122362869199,0.0,0.0,김포공항,13159.99640958085
557,스시 나미키,4.4,강남구,서울특별시 강남구 학동로 338 강남파라곤 S동 1F 103호,일식, 4만원 이상,2022-05-17,맛있다,43.0,36.0,7.0,0.0,3.683720930232558,0.0,0.0,김포공항,13159.99640958085
558,권숙수,4.4,강남구,서울특별시 강남구 언주로170길 27 4F,한식, 4만원 이상,2022-04-22,맛있다,35.0,31.0,4.0,0.0,3.897142857142857,0.0,0.0,김포공항,13159.99640958085
559,임프레션,4.4,강남구,서울특별시 강남구 언주로164길 24 5F,다국적음식, 4만원 이상,2022-08-02,맛있다,30.0,25.0,5.0,0.0,3.666666666666667,0.0,0.0,김포공항,13159.99640958085
560,농민백암순대,4.4,강남구,서울특별시 강남구 선릉로86길 40-4,한식, 만원 미만,2022-07-26,괜찮다,190.0,163.0,22.0,5.0,3.5431578947368427,37.5035398,127.0500559,선릉,0.14192705850981568
561,가온,4.4,강남구,서울특별시 강남구 도산대로 317 호림아트센터 MF,한식, 4만원 이상,2022-05-04,별로,20.0,18.0,1.0,1.0,3.52,0.0,0.0,김포공항,13159.99640958085
562,코슌,4.4,강남구,서울특별시 강남구 언주로153길 14 2F,주점, 4만원 이상,2022-05-17,괜찮다,23.0,19.0,4.0,0.0,3.634782608695653,37.5227284,127.0323848,강남구청,1.0478271205783294
563,켄,4.4,강남구,서울특별시 강남구 언주로152길 15-3 2F,일식, 4만원 이상,2022-04-06,괜찮다,21.0,20.0,1.0,0.0,4.190476190476191,0.0,0.0,김포공항,13159.99640958085
564,르챔버,4.4,강남구,서울특별시 강남구 도산대로55길 42 B1,주점, 3만원-4만원,2022-04-02,맛있다,96.0,81.0,13.0,2.0,3.529166666666667,37.5248925,127.0405292,강남구청,0.8894209418105549
565,어물전 청,4.4,강남구,서울특별시 강남구 도산대로49길 16-7 1F,한식, 4만원 이상,2022-06-27,맛있다,17.0,14.0,3.0,0.0,3.6235294117647054,0.0,0.0,김포공항,13159.99640958085
566,효계,4.4,강남구,서울특별시 강남구 도산대로15길 15 1F,한식, 2만원-3만원,2022-07-12,맛있다,22.0,20.0,2.0,0.0,4.0,37.519595,127.0238249,강남구청,1.610085511595735
567,호루몬규상,4.4,강남구,서울특별시 강남구 언주로148길 14 다동 103호,한식, 2만원-3만원,4 일 전,맛있다,20.0,17.0,3.0,0.0,3.7400000000000007,0.0,0.0,김포공항,13159.99640958085
568,비플레이트 바이 브라운브레드,4.4,강남구,서울특별시 강남구 논현로24길 41,카페/디저트, 만원 미만,2022-02-12,맛있다,74.0,69.0,3.0,2.0,3.864864864864865,37.4822352,127.0451173,양재,1.07410462278762
569,은화계,4.4,강남구,서울특별시 강남구 도산대로 152,한식, 만원-2만원,2022-07-19,괜찮다,23.0,20.0,3.0,0.0,3.8260869565217392,37.51962,127.0281081,강남구청,1.2412325894531973
570,에비던스,4.4,강남구,서울특별시 강남구 도산대로57길 6 1F,양식, 4만원 이상,2022-03-31,맛있다,12.0,10.0,2.0,0.0,3.6666666666666665,0.0,0.0,김포공항,13159.99640958085
571,라 티지,4.4,강남구,서울특별시 강남구 선릉로134길 5 1F,카페/디저트, 만원 미만,2022-08-10,맛있다,28.0,24.0,4.0,0.0,3.771428571428572,37.5187752,127.0412233,강남구청,0.20815982601721852
572,비스트로앤트로,4.4,강남구,서울특별시 강남구 논현로159길 12 1F,다국적음식, 2만원-3만원,2022-07-31,맛있다,11.0,10.0,1.0,0.0,4.0,0.0,0.0,김포공항,13159.99640958085
573,티하우스하다,4.4,강남구,서울특별시 강남구 선릉로146길 54 1F,카페/디저트, 3만원-4만원,2022-03-06,맛있다,5.0,5.0,0.0,0.0,4.4,0.0,0.0,김포공항,13159.99640958085
574,PDR,4.4,강남구,서울특별시 강남구 언주로134길 24 2F,주점, 2만원-3만원,2022-06-22,맛있다,10.0,10.0,0.0,0.0,4.4,0.0,0.0,김포공항,13159.99640958085
575,레아,4.4,강남구,서울특별시 강남구 논현로26길 12-4,양식, 2만원-3만원,2022-06-12,맛있다,17.0,15.0,2.0,0.0,3.882352941176471,37.4817636,127.0443467,양재,1.024417138364484
576,크랩52,4.4,강남구,서울특별시 강남구 테헤란로87길 46 트레이드타워 52F,기타, 4만원 이상,2022-06-29,맛있다,7.0,6.0,1.0,0.0,3.771428571428572,0.0,0.0,김포공항,13159.99640958085
577,논현장어,4.4,강남구,서울특별시 강남구 학동로 106,기타, 2만원-3만원,2021-09-19,맛있다,20.0,18.0,1.0,1.0,3.52,37.5199698,127.056947,강남구청,1.3794676298064286
578,영동소금구이,4.4,강남구,서울특별시 강남구 강남대로124길 10 1F,한식, 만원-2만원,2022-03-30,맛있다,25.0,22.0,2.0,1.0,3.5200000000000005,0.0,0.0,김포공항,13159.99640958085
579,오마치슌,4.4,강남구,서울특별시 강남구 역삼로65길 20,일식, 3만원-4만원,2022-06-30,맛있다,13.0,13.0,0.0,0.0,4.4,37.5024126,127.0525151,선릉,0.3874261938932864
580,한미옥,4.4,강남구,서울특별시 강남구 봉은사로 319,한식, 4만원 이상,6 일 전,맛있다,6.0,6.0,0.0,0.0,4.4,37.5099037,127.0419072,선정릉,0.6081959822030276
581,신사치킨클럽,4.4,강남구,서울특별시 강남구 강남대로162길 40 1F,다국적음식, 만원-2만원,2022-08-07,맛있다,15.0,13.0,2.0,0.0,3.8133333333333335,0.0,0.0,김포공항,13159.99640958085
582,쏭타이,4.4,강남구,서울특별시 강남구 테헤란로39길 51 1F 102호,다국적음식, 만원-2만원,2022-07-29,맛있다,19.0,18.0,1.0,0.0,4.16842105263158,0.0,0.0,김포공항,13159.99640958085
583,사케바현,4.4,강남구,서울특별시 강남구 테헤란로39길 55 1F,주점, 2만원-3만원,2022-07-01,맛있다,7.0,7.0,0.0,0.0,4.4,0.0,0.0,김포공항,13159.99640958085
584,야키토리파노,4.4,강남구,서울특별시 강남구 선릉로157길 13-5 1F,주점, 만원-2만원,2022-02-05,맛있다,7.0,7.0,0.0,0.0,4.4,0.0,0.0,김포공항,13159.99640958085
585,상석,4.4,강남구,서울특별시 강남구 논현로159길 15,일식, 4만원 이상,2022-02-26,괜찮다,7.0,6.0,1.0,0.0,3.771428571428572,37.5215562,127.0235514,강남구청,1.686669519349385
586,원포셰,4.4,강남구,서울특별시 강남구 논현로26길 46-8 1F,카페/디저트, 만원 미만,2022-07-17,맛있다,6.0,6.0,0.0,0.0,4.4,0.0,0.0,김포공항,13159.99640958085
587,비네트,4.4,강남구,서울특별시 강남구 도곡로11길 10 1F,양식, 2만원-3만원,2022-07-31,맛있다,4.0,4.0,0.0,0.0,4.4,0.0,0.0,김포공항,13159.99640958085
588,올드페리도넛,4.4,강남구,서울특별시 강남구 강남대로162길 35 1F,카페/디저트, 만원 미만,2022-08-01,맛있다,5.0,5.0,0.0,0.0,4.4,0.0,0.0,김포공항,13159.99640958085
589,플랜튜드,4.4,강남구,서울특별시 강남구 영동대로 513 스타필드 B1-111호,양식, 만원-2만원,2022-07-31,맛있다,5.0,5.0,0.0,0.0,4.4,0.0,0.0,김포공항,13159.99640958085
590,알라보 (휴업중),4.4,강남구,서울특별시 강남구 언주로71길 31 대봉빌딩 1F,양식, 만원-2만원,2022-06-06,맛있다,4.0,4.0,0.0,0.0,4.4,0.0,0.0,김포공항,13159.99640958085
591,파불라,4.3,강남구,서울특별시 강남구 도산대로81길 51 루미안빌딩 1F,중식, 3만원-4만원,5 일 전,맛있다,96.0,84.0,11.0,1.0,3.6729166666666666,0.0,0.0,김포공항,13159.99640958085
592,스시인,4.3,강남구,서울특별시 강남구 압구정로42길 49 3F,일식, 4만원 이상,2022-05-25,맛있다,22.0,20.0,1.0,1.0,3.5181818181818185,0.0,0.0,김포공항,13159.99640958085
593,제스트,4.3,강남구,서울특별시 강남구 도산대로55길 26 하늘빌딩 1F,주점, 2만원-3만원,10 시간 전,맛있다,21.0,19.0,2.0,0.0,3.8904761904761904,0.0,0.0,김포공항,13159.99640958085
594,모노로그,4.3,강남구,서울특별시 강남구 논현로149길 31,일식, 4만원 이상,2022-01-01,맛있다,19.0,16.0,3.0,0.0,3.621052631578947,37.5162702,127.0238659,강남구청,1.5813520521162767
595,자이온,4.3,강서구,서울특별시 강서구 공항대로61길 10-11,양식, 만원 미만,2022-07-30,맛있다,23.0,21.0,2.0,0.0,3.926086956521739,37.5513531,126.8659598,까치산,2.1911618750912636
596,원조나주곰탕,4.3,강서구,서울특별시 강서구 양천로14길 10,한식, 만원-2만원,2022-06-17,맛있다,25.0,21.0,4.0,0.0,3.612,37.5693698,126.808835,김포공항,1.0379019517448915
597,소장식물전,4.3,강서구,서울특별시 강서구 공항대로2길 36,카페/디저트, 만원 미만,2022-07-06,맛있다,12.0,12.0,0.0,0.0,4.3,37.5597981,126.8087123,김포공항,0.6425229853635399
598,희희잇,4.3,강서구,서울특별시 강서구 마곡중앙4로 22 A동 117호,양식, 만원-2만원,2022-06-01,맛있다,4.0,4.0,0.0,0.0,4.3,0.0,0.0,김포공항,13159.99640958085
599,영양족발순대국,4.2,강서구,서울특별시 강서구 초록마을로2길 48,한식, 만원-2만원,2021-07-29,맛있다,50.0,42.0,8.0,0.0,3.528,37.5447526,126.8447163,까치산,1.029161032673724
600,사이공윤다이,4.2,강서구,서울특별시 강서구 마곡중앙5로1길 20 218호,다국적음식, 만원 미만,2022-07-24,맛있다,12.0,12.0,0.0,0.0,4.2,0.0,0.0,김포공항,13159.99640958085
601,주방문,4.1,강서구,서울특별시 강서구 마곡중앙로 171 207호,주점, 만원-2만원,2021-12-18,맛있다,6.0,6.0,0.0,0.0,4.1,0.0,0.0,김포공항,13159.99640958085
602,잔잔하게,4.1,강서구,서울특별시 강서구 마곡서로 158 센트럴타워2 3F 301호,주점, 만원-2만원,2022-07-10,맛있다,9.0,8.0,1.0,0.0,3.644444444444444,0.0,0.0,김포공항,13159.99640958085
603,오봉집,4.1,강서구,서울특별시 강서구 마곡동로4길 15 2F,기타, 만원-2만원,2022-05-19,맛있다,7.0,7.0,0.0,0.0,4.1,0.0,0.0,김포공항,13159.99640958085
604,마므레 크로와상,4.0,강서구,서울특별시 강서구 공항대로 269-15,카페/디저트, 만원 미만,2022-06-09,맛있다,12.0,11.0,1.0,0.0,3.6666666666666665,37.5611331,126.8122158,김포공항,0.9135180127725182
605,쉐드커피,4.7,강서구,서울특별시 강서구 마곡중앙6로 16 1F,카페/디저트, 만원 미만,2022-05-23,맛있다,4.0,4.0,0.0,0.0,4.7,37.5601401,126.8356108,까치산,0.882162306449095
606,양옥주점,4.5,강서구,서울특별시 강서구 마곡중앙로 161-11 힐스테이트에코 111-2호,중식, 2만원-3만원,2022-06-17,맛있다,3.0,3.0,0.0,0.0,4.5,0.0,0.0,김포공항,13159.99640958085
607,교대이층집,4.6,강서구,서울특별시 강서구 강서로 381 수창빌딩 2F,한식, 2만원-3만원,2021-11-07,맛있다,13.0,13.0,0.0,0.0,4.6,37.559593750000005,126.83827620512179,까치산,0.717249222628608
608,야키토리토리야,4.6,양천구,서울특별시 양천구 오목로 345 슬로우스퀘어 115호,주점, 3만원-4만원,2022-08-03,괜찮다,13.0,12.0,1.0,0.0,4.246153846153846,0.0,0.0,김포공항,13159.99640958085
609,반쌥,4.5,양천구,서울특별시 양천구 오목로48길 28 1F,다국적음식, 만원-2만원,2022-07-30,맛있다,15.0,13.0,2.0,0.0,3.9,0.0,0.0,김포공항,13159.99640958085
610,아리네,4.0,양천구,서울특별시 양천구 목동동로 222-11,카페/디저트, 만원 미만,2022-07-11,맛있다,7.0,7.0,0.0,0.0,4.0,37.5253655,126.8727219,영등포구청,2.1072345430619217
611,파티세리소나,3.9,양천구,서울특별시 양천구 오목로34길 4,카페/디저트, 만원 미만,2022-03-13,맛있다,27.0,25.0,2.0,0.0,3.611111111111111,37.5239957,126.8557007,까치산,3.5287642022863674
612,스시아라타,4.7,영등포구,서울특별시 영등포구 국제금융로8길 16 B1 B124호,일식, 4만원 이상,2022-08-03,맛있다,49.0,42.0,6.0,1.0,3.836734693877551,37.5207125,126.9286332,여의도,0.3868398303382589
613,바이러닉에스프레소바,4.7,영등포구,서울특별시 영등포구 의사당대로 38 1F,카페/디저트, 만원 미만,2022-08-05,맛있다,28.0,26.0,2.0,0.0,4.364285714285715,0.0,0.0,김포공항,13159.99640958085
614,히노노리,4.7,영등포구,서울특별시 영등포구 의사당대로 83,일식, 만원-2만원,2022-06-26,맛있다,7.0,7.0,0.0,0.0,4.7,37.5242788,126.9219406,여의도,0.35445842691488766
615,우미노미,4.6,영등포구,서울특별시 영등포구 당산로 180 신우빌딩 1F,일식, 만원-2만원,2022-07-11,괜찮다,79.0,65.0,13.0,1.0,3.668354430379747,0.0,0.0,김포공항,13159.99640958085
616,니와,4.6,영등포구,서울특별시 영등포구 여의나루로 42 2F,일식, 3만원-4만원,5 일 전,맛있다,8.0,8.0,0.0,0.0,4.6,0.0,0.0,김포공항,13159.99640958085
617,줘마양다리구이,4.5,영등포구,서울특별시 영등포구 도림천로11길 13,중식, 만원-2만원,2022-08-07,맛있다,43.0,35.0,8.0,0.0,3.6627906976744176,37.4916606,126.8975254,대림,0.24488638108709698
618,로바,4.5,영등포구,서울특별시 영등포구 여의대로 108 더현대서울 6F,일식, 4만원 이상,2022-07-27,맛있다,10.0,9.0,1.0,0.0,4.05,0.0,0.0,김포공항,13159.99640958085
619,스시다정,4.4,영등포구,서울특별시 영등포구 국제금융로 70 B1 19호,일식, 4만원 이상,2022-08-07,맛있다,7.0,6.0,1.0,0.0,3.771428571428572,37.5174664,126.9350739,여의도,1.0522894243620975
620,잠수교집,4.4,영등포구,서울특별시 영등포구 여의나루로 117 공작상가 B1,한식, 만원-2만원,5 일 전,맛있다,8.0,8.0,0.0,0.0,4.4,0.0,0.0,김포공항,13159.99640958085
621,온수반,4.4,영등포구,서울특별시 영등포구 양평로22가길 6 1F,한식, 만원 미만,2022-07-16,맛있다,11.0,11.0,0.0,0.0,4.4,0.0,0.0,김포공항,13159.99640958085
622,렌위치,4.4,영등포구,서울특별시 영등포구 국제금융로 10 IFC몰 L2,양식, 만원 미만,2022-08-09,맛있다,9.0,9.0,0.0,0.0,4.4,0.0,0.0,김포공항,13159.99640958085
623,허리헝그리,4.4,영등포구,서울특별시 영등포구 여의대로 108 더현대서울,양식, 만원-2만원,2022-08-05,맛있다,4.0,4.0,0.0,0.0,4.4,0.0,0.0,김포공항,13159.99640958085
624,청기와타운,4.3,영등포구,서울특별시 영등포구 영중로10길 32-4,한식, 2만원-3만원,2022-07-11,맛있다,27.0,22.0,5.0,0.0,3.5037037037037035,37.5188361,126.907861,신길,0.8472732222893957
625,브루클린더버거조인트,4.3,영등포구,서울특별시 영등포구 국제금융로2길 24 삼성생명빌딩 1F,양식, 만원-2만원,2022-06-25,맛있다,40.0,34.0,6.0,0.0,3.655,0.0,0.0,김포공항,13159.99640958085
626,그레이에스프레소,4.3,영등포구,서울특별시 영등포구 여의대방로 379 제일빌딩,카페/디저트, 만원 미만,2022-08-09,맛있다,21.0,19.0,2.0,0.0,3.8904761904761904,0.0,0.0,김포공항,13159.99640958085
627,오복수산참치,4.3,영등포구,서울특별시 영등포구 의사당대로 83 오투타워 2F,기타, 2만원-3만원,1 일 전,맛있다,19.0,16.0,3.0,0.0,3.621052631578947,0.0,0.0,김포공항,13159.99640958085
628,선비네,4.3,영등포구,서울특별시 영등포구 영중로20길 4,한식, 만원-2만원,2022-08-02,맛있다,12.0,11.0,1.0,0.0,3.9416666666666655,37.5211864,126.9078201,신길,0.947520780712874
629,부일갈비,4.3,영등포구,서울특별시 영등포구 영중로6길 23-8,한식, 만원-2만원,2022-06-10,맛있다,9.0,9.0,0.0,0.0,4.3,37.5178319,126.9085102,신길,0.7708734381309438
