,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수
407,우동가조쿠,4.6,서울시 성동구,주소 서울특별시 성동구 왕십리로 215-1,음식 종류 라멘 / 소바 / 우동,가격대 만원 미만,2022-07-30,맛있다,150,117,25,8
408,프롤라,4.6,서울시 성동구,주소 서울특별시 성동구 연무장17길 5 1F,음식 종류 카페 / 디저트,가격대 만원 미만,3 일 전,맛있다,37,32,5,0
409,로우커피스탠드,4.6,서울시 성동구,주소 서울특별시 성동구 왕십리로4길 28-2 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-13,맛있다,81,70,9,2
410,돈까스전원,4.6,서울시 성동구,주소 서울특별시 성동구 왕십리로24길 13,음식 종류 까스 요리,가격대 만원-2만원,2022-07-06,맛있다,31,26,4,1
411,지우관,4.6,서울시 성동구,주소 서울특별시 성동구 뚝섬로9길 16,음식 종류 딤섬 / 만두,가격대 만원-2만원,3 일 전,맛있다,8,8,0,0
412,다로베,4.5,서울시 성동구,주소 서울특별시 성동구 왕십리로11길 7,음식 종류 이탈리안,가격대 2만원-3만원,2022-07-09,맛있다,254,189,47,18
413,옥수동 화덕피자,4.5,서울시 성동구,주소 서울특별시 성동구 한림말3길 27-1 2F,음식 종류 이탈리안,가격대 만원-2만원,23 시간 전,맛있다,77,58,12,7
414,차만다,4.5,서울시 성동구,주소 서울특별시 성동구 서울숲2길 28-12,음식 종류 세계음식 기타,가격대 만원-2만원,2022-07-15,맛있다,47,38,6,3
415,발렁스,4.5,서울시 성동구,주소 서울특별시 성동구 성수일로4길 49-1,음식 종류 카페 / 디저트,가격대 만원 미만,6 일 전,맛있다,49,43,6,0
416,누메로뜨레쓰,4.5,서울시 성동구,주소 서울특별시 성동구 성수일로 21 1F,음식 종류 이탈리안,가격대 만원-2만원,2022-07-16,맛있다,37,28,9,0
417,가조쿠,4.5,서울시 성동구,주소 서울특별시 성동구 연무장길 31-2 1F,음식 종류 라멘 / 소바 / 우동,가격대 만원 미만,2022-07-30,맛있다,39,32,7,0
418,성수 수집,4.5,서울시 성동구,주소 서울특별시 성동구 성수일로1길 10 1F,음식 종류 회 / 스시,가격대 4만원 이상,2022-06-04,맛있다,6,5,1,0
419,인덕상점,4.5,서울시 성동구,주소 서울특별시 성동구 매봉길 2 2F,음식 종류 퓨전 일식,가격대 3만원-4만원,3 시간 전,괜찮다,5,4,1,0
420,SUSHI702,4.5,서울시 성동구,주소 서울특별시 성동구 매봉길 20 1F 1호,음식 종류 회 / 스시,가격대 2만원-3만원,2021-11-23,맛있다,4,4,0,0
421,호감도,4.5,서울시 성동구,주소 서울특별시 성동구 뚝섬로9길 13-1,가격대 만원-2만원,웹 사이트 식당 홈페이지로 가기,2022-08-05,맛있다,4,4,0,0
422,오스테리아 파로,4.5,서울시 성동구,주소 서울특별시 성동구 서울숲6길 20,음식 종류 이탈리안,가격대 2만원-3만원,2022-04-13,맛있다,4,4,0,0
423,팩피,4.4,서울시 성동구,주소 서울특별시 성동구 왕십리로 136 102호,음식 종류 기타 양식,가격대 2만원-3만원,2022-07-25,맛있다,159,113,31,15
424,와하카,4.4,서울시 성동구,주소 서울특별시 성동구 성수일로12길 29,음식 종류 남미 음식,가격대 만원-2만원,2022-05-30,맛있다,137,101,27,9
425,마하차이,4.4,서울시 성동구,주소 서울특별시 성동구 뚝섬로 399 2F,음식 종류 태국 음식,가격대 만원 미만,2022-07-27,맛있다,90,68,14,8
426,누메로도스,4.4,서울시 성동구,주소 서울특별시 성동구 상원1길 35-9,음식 종류 이탈리안,가격대 만원-2만원,2022-05-13,괜찮다,104,70,25,9
427,춘향미엔,4.4,서울시 성동구,주소 서울특별시 성동구 왕십리로21길 26,음식 종류 딤섬 / 만두,가격대 만원 미만,2022-07-31,맛있다,98,75,18,5
428,마테오견문록,4.4,서울시 성동구,주소 서울특별시 성동구 금호로 17,음식 종류 이탈리안,가격대 2만원-3만원,2022-06-19,맛있다,30,26,4,0
429,로우키,4.4,서울시 성동구,주소 서울특별시 성동구 연무장3길 6,가격대 만원 미만,주차 주차공간없음,2022-07-15,맛있다,51,40,11,0
430,빵의정석,4.4,서울시 성동구,주소 서울특별시 성동구 서울숲2길 45,음식 종류 베이커리,가격대 만원 미만,4 일 전,맛있다,54,43,9,2
431,하노이102,4.4,서울시 성동구,주소 서울특별시 성동구 서울숲6길 18,음식 종류 베트남 음식,가격대 만원-2만원,2022-06-16,맛있다,64,45,14,5
432,제이드앤워터,4.4,서울시 성동구,주소 서울특별시 성동구 한림말3길 29,가격대 2만원-3만원,주차 주차공간없음,2022-04-27,맛있다,25,22,2,1
433,당도,4.4,서울시 성동구,주소 서울특별시 성동구 왕십리로 80 2F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-09,맛있다,49,41,8,0
434,높은산,4.4,서울시 성동구,주소 서울특별시 성동구 성수이로 18-1,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-30,맛있다,15,15,0,0
435,뚝도지기,4.4,서울시 성동구,주소 서울특별시 성동구 성수이로 30,가격대 2만원-3만원,메뉴,2022-08-11,맛있다,6,6,0,0
436,마리오네,4.4,서울시 성동구,주소 서울특별시 성동구 성수이로12길 15 1F,음식 종류 이탈리안,가격대 만원-2만원,2022-04-29,맛있다,7,7,0,0
437,조개도,4.4,서울시 성동구,주소 서울특별시 성동구 성덕정17길 8-1,가격대 2만원-3만원,주차 주차공간없음,2022-06-28,맛있다,10,10,0,0
438,먼치스앤구디스,4.4,서울시 성동구,주소 서울특별시 성동구 연무장길 33 1F,음식 종류 베이커리,가격대 만원 미만,2022-06-06,맛있다,8,8,0,0
439,어메이징브루잉컴퍼니,4.3,서울시 성동구,주소 서울특별시 성동구 성수일로4길 4,음식 종류 치킨 / 호프 / 펍,가격대 만원-2만원,1 일 전,맛있다,150,112,31,7
440,우마텐텐동,4.3,서울시 성동구,주소 서울특별시 성동구 동일로 143 성수1차 대우아파트상가 126호,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 만원-2만원,2022-06-02,맛있다,165,108,30,27
441,센터커피,4.3,서울시 성동구,주소 서울특별시 성동구 서울숲2길 28-11,음식 종류 카페 / 디저트,가격대 만원 미만,4 일 전,괜찮다,135,94,35,6
442,르프리크,4.3,서울시 성동구,주소 서울특별시 성동구 성동구 연무장5길 9-16 B103호,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-07-30,맛있다,73,53,18,2
443,맛차차,4.3,서울시 성동구,주소 서울특별시 성동구 서울숲2길 18-11 1F,음식 종류 카페 / 디저트,가격대 만원-2만원,2021-10-10,맛있다,46,32,12,2
444,소소하게,4.3,서울시 성동구,주소 서울특별시 성동구 성덕정길 27,음식 종류 카페 / 디저트,가격대 만원 미만,6 일 전,괜찮다,61,50,8,3
445,제스티살룬,4.3,서울시 성동구,주소 서울특별시 성동구 서울숲2길 19 2F,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-07-13,맛있다,79,60,16,3
446,스시오오모토,4.3,서울시 성동구,주소 서울특별시 성동구 상원1길 39-1 4F,음식 종류 회 / 스시,가격대 4만원 이상,2022-05-18,별로,16,12,2,2
447,매튜,4.3,서울시 성동구,주소 서울특별시 성동구 뚝섬로15길 31 1F,음식 종류 퓨전 양식,가격대 4만원 이상,2022-06-30,맛있다,9,8,0,1
448,아우프글렛,4.3,서울시 성동구,주소 서울특별시 성동구 독서당로51길 7 1F,가격대 만원 미만,주차 주차공간없음,2022-06-24,맛있다,61,46,10,5
449,도렐,4.3,서울시 성동구,주소 서울특별시 성동구 연무장7길 11 1F,음식 종류 카페 / 디저트,가격대 만원 미만,12 시간 전,맛있다,43,34,8,1
450,제일곱창,4.3,서울시 성동구,주소 서울특별시 성동구 고산자로 281,음식 종류 고기 요리,가격대 2만원-3만원,2022-06-30,맛있다,48,39,3,6
451,성수베이킹스튜디오,4.3,서울시 성동구,주소 서울특별시 성동구 서울숲2길 46 B1,음식 종류 베이커리,가격대 만원 미만,2022-07-25,괜찮다,28,23,5,0
452,포지티브 서울숲,4.3,서울시 성동구,주소 서울특별시 성동구 서울숲2길 45,음식 종류 카페 / 디저트,가격대 만원 미만,1 일 전,맛있다,18,16,2,0
453,패딩턴,4.3,서울시 성동구,주소 서울특별시 성동구 독서당로 317-2,음식 종류 칵테일 / 와인,가격대 2만원-3만원,2022-01-10,괜찮다,10,9,1,0
454,빠오즈푸,4.3,서울시 성동구,주소 서울특별시 성동구 왕십리로6길 13 1F,음식 종류 딤섬 / 만두,가격대 만원 미만,2022-07-07,맛있다,34,25,7,2
455,뚝도농원,4.3,서울시 성동구,주소 서울특별시 성동구 아차산로 82,음식 종류 닭 / 오리 요리,가격대 2만원-3만원,2022-06-28,맛있다,13,11,1,1
456,원기옥,4.3,서울시 성동구,주소 서울특별시 성동구 아차산로17길 48 성수SK1CENTER 109호,음식 종류 한정식 / 백반 / 정통 한식,가격대 만원-2만원,2022-06-20,맛있다,11,9,1,1
457,더즌오이스터,4.3,서울시 성동구,주소 서울특별시 성동구 서울숲4길 12-7,음식 종류 퓨전 양식,가격대 2만원-3만원,2022-04-29,맛있다,10,9,1,0
458,투그,4.3,서울시 성동구,주소 서울특별시 성동구 성수이로14길 5 1F,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-07-09,맛있다,6,6,0,0
459,소랑호젠,4.3,서울시 성동구,주소 서울특별시 성동구 왕십리로 58,음식 종류 퓨전 양식,가격대 만원-2만원,2022-05-15,맛있다,11,9,1,1
460,시옹마오,4.3,서울시 성동구,주소 서울특별시 성동구 연무장7길 7-1 3F,음식 종류 다국적 아시아 음식,가격대 만원 미만,1 일 전,맛있다,9,8,1,0
461,기미사,4.3,서울시 성동구,주소 서울특별시 성동구 성수이로26길 47 B1-1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-04-16,맛있다,8,7,1,0
462,마장황소곱창,4.3,서울시 성동구,주소 서울특별시 성동구 고산자로 288,음식 종류 고기 요리,가격대 만원-2만원,2022-06-13,맛있다,11,10,0,1
463,금호모소리,4.3,서울시 성동구,주소 서울특별시 성동구 장터길 32 1F,음식 종류 고기 요리,가격대 만원-2만원,2022-04-26,맛있다,5,5,0,0
464,눈꽃돼지,4.3,서울시 성동구,주소 서울특별시 성동구 왕십리로8길 17-4,음식 종류 고기 요리,가격대 만원-2만원,2022-07-17,맛있다,4,4,0,0
465,스트로베리32,4.3,서울시 성동구,주소 서울특별시 성동구 왕십리로10길 9-31 2F,음식 종류 카페 / 디저트,가격대 2만원-3만원,2022-07-13,맛있다,4,4,0,0
466,먹거리돌소곱창,4.3,서울시 성동구,주소 서울특별시 성동구 장터길 30,음식 종류 고기 요리,0,2022-06-28,맛있다,6,6,0,0
467,김경자원조손칼국수보쌈,4.3,서울시 성동구,주소 서울특별시 성동구 금호산2길 20-1,음식 종류 국수 / 면 요리,가격대 만원 미만,2022-04-20,맛있다,4,4,0,0
468,기연각,4.2,서울시 성동구,주소 서울특별시 성동구 용답중앙길 76,가격대 만원 미만,주차 주차공간없음,25 분 전,맛있다,34,29,2,3
469,밀도,4.2,서울시 성동구,주소 서울특별시 성동구 왕십리로 96,음식 종류 베이커리,가격대 만원 미만,4 일 전,맛있다,125,96,25,4
470,본앤브레드,4.2,서울시 성동구,주소 서울특별시 성동구 마장로42길 1 B1-3F,음식 종류 고기 요리,가격대 4만원 이상,2022-07-13,맛있다,30,21,4,5
471,팜티진쌀국수,4.2,서울시 성동구,주소 서울특별시 성동구 왕십리로 58 서울숲포휴,음식 종류 베트남 음식,가격대 만원 미만,2022-01-07,맛있다,112,88,20,4
472,마구로쇼쿠도,4.2,서울시 성동구,주소 서울특별시 성동구 상원2길 1 B1,음식 종류 돈부리 / 일본 카레 / 벤토,가격대 2만원-3만원,2022-06-29,맛있다,35,25,7,3
473,더코너키친,4.2,서울시 성동구,주소 서울특별시 성동구 한림말3길 8,음식 종류 이탈리안,가격대 만원-2만원,2022-06-27,맛있다,63,51,12,0
474,새들러하우스,4.2,서울시 성동구,주소 서울특별시 성동구 성덕정11길 5-12,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-15,별로,31,25,3,3
475,포포민즈낫띵,4.2,서울시 성동구,주소 서울특별시 성동구 왕십리로10길 8 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-08-11,맛있다,17,15,2,0
476,엑셀플레이스,4.2,서울시 성동구,주소 서울특별시 성동구 고산자로 335 1-2F,음식 종류 퓨전 양식,가격대 2만원-3만원,2022-07-07,맛있다,8,6,2,0
477,핏제리아 달 포르노,4.2,서울시 성동구,주소 서울특별시 성동구 마조로9길 6-5,음식 종류 이탈리안,가격대 만원-2만원,2022-07-06,맛있다,19,15,4,0
478,쵸리상경,4.2,서울시 성동구,주소 서울특별시 성동구 서울숲4길 18-8 2F,음식 종류 퓨전 한식,가격대 만원-2만원,2022-08-07,맛있다,23,16,5,2
479,부부요리단1탄 제주흑돼지갑오징어,4.2,서울시 성동구,주소 서울특별시 성동구 독서당로40길 25-1,음식 종류 해산물 요리,가격대 2만원-3만원,2022-05-29,맛있다,33,25,3,5
480,꼬랑치킨,4.2,서울시 성동구,주소 서울특별시 성동구 행당로17길 11,음식 종류 닭 / 오리 요리,가격대 만원-2만원,2022-06-27,별로,11,9,1,1
481,테이퍼드커피,4.2,서울시 성동구,주소 서울특별시 성동구 독서당로 216 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-10,맛있다,14,12,2,0
482,목포산꽃게아구찜탕,4.2,서울시 성동구,주소 서울특별시 성동구 마장로 331,음식 종류 해산물 요리,가격대 3만원-4만원,2022-08-09,괜찮다,30,23,4,3
483,유어네이키드치즈,4.2,서울시 성동구,주소 서울특별시 성동구 왕십리로10길 6 1F,음식 종류 기타 양식,가격대 만원-2만원,2022-04-20,맛있다,13,9,3,1
484,롸카두들내쉬빌핫치킨,4.2,서울시 성동구,주소 서울특별시 성동구 성수일로4길 25 108호,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-07-02,맛있다,8,7,1,0
485,파티세리후르츠,4.2,서울시 성동구,주소 서울특별시 성동구 아차산로5길 37-1 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-08,맛있다,5,5,0,0
486,센서리커피로스터스,4.2,서울시 성동구,주소 서울특별시 성동구 독서당로 315-13 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-08-09,맛있다,5,5,0,0
487,이월로스터스,4.2,서울시 성동구,주소 서울특별시 성동구 서울숲2길 46,음식 종류 카페 / 디저트,가격대 만원 미만,2022-06-06,맛있다,9,8,1,0
488,서울왕족발보쌈,4.2,서울시 성동구,주소 서울특별시 성동구 마조로3가길 27,음식 종류 고기 요리,가격대 만원-2만원,2022-06-26,맛있다,10,8,2,0
489,옥정김밥,4.2,서울시 성동구,주소 서울특별시 성동구 한림말3길 28-9,음식 종류 기타 한식,가격대 만원 미만,2022-08-09,맛있다,10,8,1,1
490,다운타우너,4.2,서울시 성동구,주소 서울특별시 성동구 연무장3길 9,음식 종류 브런치 / 버거 / 샌드위치,가격대 만원 미만,2022-07-15,맛있다,6,6,0,0
491,고공,4.2,서울시 성동구,주소 서울특별시 성동구 왕십리로8길 10,음식 종류 고기 요리,가격대 2만원-3만원,2022-06-30,맛있다,8,7,1,0
492,디플랫,4.2,서울시 성동구,주소 서울특별시 성동구 연무장길 90 1F,음식 종류 카페 / 디저트,가격대 만원 미만,2022-07-31,맛있다,4,4,0,0
493,소문난성수감자탕,4.1,서울시 성동구,주소 서울특별시 성동구 연무장길 45,음식 종류 탕 / 찌개 / 전골,가격대 만원 미만,4 일 전,맛있다,178,110,42,26
494,땅코참숯구이,4.1,서울시 성동구,주소 서울특별시 성동구 행당로17길 26 1F,음식 종류 고기 요리,가격대 만원-2만원,2022-07-30,맛있다,150,117,19,14
495,카린지,4.1,서울시 성동구,주소 서울특별시 성동구 왕십리로4길 10-3 1F,음식 종류 까스 요리,가격대 만원-2만원,2022-08-03,맛있다,65,33,29,3
